,CODE_GENDER,EXT_SOURCE_3,EMERGENCYSTATE_MODE,OCCUPATION_TYPE,WALLSMATERIAL_MODE,REGION_RATING_CLIENT,AMT_GOODS_PRICE,GOODS_PRICE_CREDIT_PER,DAYS_WORKING_PER,ANNUITY_DAYS_BIRTH_PERC,TARGET
233118,M,0.7062051096536562,No,Laborers,"Stone, brick",1.0,922500.0,1.2772,0.07200668602093781,-0.6574700676730869,0
233138,F,0.6263042766749393,No,Cleaning staff,"Stone, brick",2.0,157500.0,1.528,0.44660045054269915,-2.1224667209997286,0
233143,M,0.4578995512067301,No,Laborers,Panel,2.0,180000.0,1.0,0.01717934880374168,-1.2353333333333334,0
233154,F,0.646329897706246,No,Laborers,Panel,3.0,1125000.0,1.0,0.055507303592577974,-0.3850129198966408,0
233156,F,0.6986675550534175,No,Laborers,Panel,2.0,463500.0,1.0396019417475728,0.06191964696147835,-0.4741292881740116,0
233157,F,0.3409064264152384,No,Sales staff,Block,2.0,135000.0,1.0,0.024812107484814168,-1.438962962962963,0
233164,M,0.6263042766749393,No,Laborers,Block,2.0,270000.0,1.0,0.5611471533377796,-0.7574108516451976,0
233177,F,0.6925590674998008,No,High skill tech staff,Panel,2.0,1192500.0,1.0,0.18294299602297834,-0.26804062657309524,0
233194,M,0.3328505641648731,No,High skill tech staff,"Stone, brick",2.0,180000.0,1.0,0.07844259948468366,-1.1643333333333334,0
233204,F,0.6910212267577837,No,Core staff,"Stone, brick",2.0,90000.0,1.066,0.0960443870474004,-2.174075807206364,0
233214,M,0.6479768603302221,No,High skill tech staff,Panel,2.0,454500.0,1.1583960396039603,0.18136135221562358,-0.5048348570957911,0
233242,F,0.5549467685334323,No,Medicine staff,Panel,1.0,1165500.0,1.058081081081081,0.09848997070092405,-0.2827240143369176,0
233252,F,0.7165702448010511,No,Core staff,"Stone, brick",3.0,310500.0,1.396,0.0015662240381341505,-0.6596590526244862,1
233255,F,0.6178261467332483,No,Laborers,"Stone, brick",2.0,202500.0,1.264,-16.606483586432663,-2.358858858858859,0
233267,M,0.5424451438613613,No,Security staff,"Stone, brick",3.0,292500.0,1.0,0.2696928567837933,-1.588453707030782,0
233281,F,0.6512602186973006,No,Sales staff,Panel,2.0,562500.0,1.1056,0.4178300538639112,-0.47655717952747656,0
233291,F,0.7530673920730478,No,Core staff,"Stone, brick",2.0,378000.0,1.2112023809523809,0.13439734868306297,-0.5339480301760269,0
233303,M,0.3523399726917038,No,Managers,Panel,2.0,675000.0,1.1584,0.2170907345175228,-0.43934025141314437,0
233304,M,0.4992720153045617,No,Drivers,"Stone, brick",3.0,396000.0,1.3167954545454545,0.020768864556058083,-0.7274931272593459,0
233323,M,0.4083588531230431,No,Drivers,Panel,1.0,225000.0,1.198,-14.767436218816965,-1.2814693919846636,0
233344,M,0.2539628093363117,No,Managers,Panel,2.0,135000.0,1.4752,0.039473684210526314,-1.026029526029526,0
233353,F,0.7032033049040319,No,Sales staff,"Stone, brick",2.0,697500.0,1.2376,-17.310915209251622,-0.5529740142312379,0
233356,M,0.3217352821966848,No,Laborers,Panel,2.0,1125000.0,1.1452,0.09620235903729461,-0.38801587301587304,0
233362,M,0.7209441499436497,No,Laborers,Monolithic,2.0,1800000.0,1.07128,0.19834503510531595,-0.2228228605750763,0
233388,F,0.4507472818545589,No,Core staff,Panel,2.0,225000.0,1.0,-16.485060480231088,-1.460995713814705,0
233391,F,0.5567274263630174,No,Sales staff,"Stone, brick",2.0,454500.0,1.1188019801980198,-20.96326694599093,-0.8088108998909083,0
233408,F,0.5744466170995097,No,High skill tech staff,"Stone, brick",3.0,1354500.0,1.0,0.15044651587249852,-0.2848998087172916,0
233419,F,0.6413682574954046,No,Sales staff,"Stone, brick",2.0,720000.0,1.198,0.4952554007672118,-0.4841642228739003,0
233433,F,0.237916079507114,No,Core staff,"Stone, brick",3.0,450000.0,1.132,0.20229064405771233,-0.36275342964671603,0
233454,F,0.6940926425266661,No,Sales staff,Wooden,2.0,337500.0,1.3366,0.14030658250676284,-0.47881182134145023,0
233455,M,0.1168672659157136,No,Low-skill Laborers,"Stone, brick",2.0,225000.0,1.132,0.012659470068694799,-0.5032098765432099,0
233459,M,0.3217352821966848,No,Drivers,Panel,1.0,900000.0,1.2376,0.32968439638048996,-0.4800652659906975,0
233464,F,0.7530673920730478,No,Cooking staff,Block,2.0,2250000.0,1.0,0.47130208655810785,-0.26047689317883094,0
233479,F,0.4118485559242397,No,Sales staff,"Stone, brick",1.0,810000.0,1.1584,0.1382360217714003,-0.3225793579537519,0
233484,F,0.6279908192952864,No,Security staff,"Stone, brick",1.0,148500.0,1.1583939393939393,0.03292776312430869,-0.6506671095609811,0
233486,M,0.375711009574066,No,Core staff,"Stone, brick",2.0,2250000.0,1.1188,0.202937072230713,-0.22619020779318377,0
233487,F,0.4578995512067301,No,Realty agents,Panel,1.0,315000.0,1.0,0.15856538693908936,-0.949988260154966,0
233490,F,0.5549467685334323,No,Sales staff,"Stone, brick",2.0,270000.0,1.0,0.07806502596522917,-1.3122962962962963,0
233494,F,0.5762088360175724,No,Sales staff,Panel,1.0,675000.0,1.198,-15.407196490339999,-0.9042224510813595,0
233510,M,0.7076993447402619,No,Laborers,Panel,2.0,1125000.0,1.0,0.41101882341377105,-0.6160996805498781,0
233512,M,0.2366108235287817,No,Security staff,Panel,2.0,157500.0,1.3168,0.18577791198007096,-1.1129594622978365,1
233544,F,0.6706517530862718,No,Medicine staff,"Stone, brick",2.0,324000.0,1.4224027777777777,0.02829190904283448,-0.6999329123001827,0
233549,M,0.5316861425197883,No,High skill tech staff,"Stone, brick",2.0,567000.0,1.1583968253968253,-16.38448770859501,-1.0209764587340844,0
233550,M,0.4507472818545589,No,Managers,"Stone, brick",2.0,1125000.0,1.0,-18.479281558310145,-0.5984769344900153,0
233571,F,0.511891801533151,No,Core staff,Panel,2.0,103500.0,1.066,0.05496876774559909,-1.619087022479658,0
233618,F,0.7209441499436497,No,Medicine staff,"Stone, brick",2.0,1125000.0,1.08712,0.07996829014517168,-0.3885231385231385,0
233627,M,0.3280631605201915,No,Security staff,"Stone, brick",3.0,450000.0,1.0,0.07846614208134767,-0.25285133809723975,0
233639,F,0.3139166772114369,No,Managers,Mixed,3.0,225000.0,1.264,0.035730810755231095,-1.8146282302453587,1
233641,M,0.4614823912998385,No,Drivers,Panel,2.0,49500.0,1.0,0.15858649456949472,-2.38475975975976,0
233690,F,0.6279908192952864,No,High skill tech staff,"Stone, brick",3.0,279000.0,1.2111935483870968,0.3329845853386343,-0.6312660986724787,0
233703,F,0.4938628816996244,No,Managers,Panel,1.0,936000.0,1.118798076923077,-18.567586802907833,-0.4433850627176522,0
233709,F,0.5370699579791587,No,Laborers,"Stone, brick",2.0,1800000.0,1.0,0.4286507495835647,-0.3034285232920563,0
233724,F,0.2925880073368475,No,Laborers,"Stone, brick",2.0,904500.0,1.0,0.44071941311035734,-0.43447117691411336,0
233730,M,0.6512602186973006,No,Core staff,"Stone, brick",2.0,675000.0,1.2376,0.03594736842105263,-0.5348647355234637,0
233762,F,0.4083588531230431,No,Medicine staff,"Stone, brick",2.0,225000.0,1.198,0.2731735041851814,-1.1789717348927875,0
233774,M,0.5100895276257282,No,Drivers,Panel,2.0,607500.0,1.0,0.07641143814810936,-1.0750218168510544,0
233780,M,0.2650494299443805,No,Drivers,Others,2.0,472500.0,1.0,0.06062595753994309,-0.8916861826697893,0
233781,F,0.0950703958413326,No,Laborers,Panel,3.0,247500.0,1.3168,0.3050348414957307,-0.8209652727419224,0
233802,M,0.6690566947824041,No,Core staff,"Stone, brick",2.0,225000.0,1.0,-16.841564070641397,-0.9835374149659863,0
233815,F,0.172495466777331,No,Core staff,Block,3.0,193500.0,1.198,0.1312631675368691,-1.8247461451673561,1
233824,F,0.7091891096653581,No,High skill tech staff,Panel,2.0,2070000.0,1.0712804347826086,0.030241545893719808,-0.2514898037286097,0
233859,M,0.4276573700350293,No,High skill tech staff,"Stone, brick",2.0,922500.0,1.0871219512195123,-17.459034416826004,-0.49085512500146644,0
233860,F,0.6127042441012546,No,Accountants,Panel,2.0,1350000.0,1.0,0.08433312285132954,-0.35988334658940274,0
233867,M,0.5154953751603267,No,Low-skill Laborers,Panel,2.0,270000.0,1.0,0.3107467849890953,-1.2897812697027013,0
233887,F,0.7850520263728172,No,Laborers,Panel,2.0,1080000.0,1.1161583333333334,0.09404906907951975,-0.2875728689734544,0
233896,M,0.5814837058057234,No,Core staff,"Stone, brick",2.0,450000.0,1.0,-16.546298813083265,-0.9601357082273113,0
233900,F,0.7662336700704004,No,Laborers,Wooden,2.0,900000.0,1.0,0.1835886782653856,-0.12207376412597278,0
233909,M,0.2851799046358216,No,Laborers,Panel,2.0,855000.0,1.0,0.0801571007765777,-0.4481648164816482,0
233927,M,0.6940926425266661,No,Core staff,Panel,1.0,1800000.0,1.198,0.289167290801389,-0.25759887748838023,0
233949,F,0.3689687382528466,No,Core staff,Panel,2.0,481500.0,1.079196261682243,0.04529112592072957,-0.5538073038073038,0
233972,M,0.7380196196295241,No,Security staff,Panel,3.0,675000.0,1.0792,0.2092067692736263,-0.3072889916110255,0
233983,F,0.6971469077844458,No,Sales staff,Panel,2.0,657000.0,1.0,0.12858232537866404,-0.7777777777777778,0
233992,M,0.4561097392782771,No,Managers,Panel,2.0,675000.0,1.0,0.08389651531151003,-0.6029926774912449,0
233997,M,0.6413682574954046,No,Laborers,Panel,3.0,315000.0,1.0,0.04159935379644588,-0.4948931662369331,0
234002,F,0.5762088360175724,No,Sales staff,"Stone, brick",1.0,1462500.0,1.07128,0.29252674401084827,-0.22861177848390124,0
234034,M,0.5638350489514956,No,Laborers,Panel,3.0,400500.0,1.0,0.05173393973848778,-0.5633564385880631,0
234046,F,0.2418614865234661,No,Sales staff,"Stone, brick",2.0,463500.0,1.396,0.06156925540432346,-0.5947194248029902,1
234047,M,0.5849900404894085,No,Drivers,"Stone, brick",2.0,135000.0,1.0,0.15164369034994699,-1.5125400991542723,0
234064,F,0.4507472818545589,No,Private service staff,Panel,3.0,900000.0,1.0,0.08599363882671693,-0.6419753086419753,0
234071,F,0.6161216908872079,No,Managers,"Stone, brick",2.0,1516500.0,1.11880118694362,0.11048735348550277,-0.34646746390518635,0
234074,F,0.4561097392782771,No,Sales staff,"Stone, brick",2.0,1057500.0,1.1452,0.009239237271476313,-0.4396905657115692,0
234085,F,0.2985949897873972,No,High skill tech staff,"Stone, brick",1.0,891000.0,1.198,0.10085329495219492,-0.5126421334176582,0
234094,M,0.6313545365850379,No,Managers,"Stone, brick",2.0,450000.0,1.1584,0.09293470596530813,-0.5171571308755424,0
234102,F,0.6528965519806539,No,Laborers,Block,2.0,225000.0,1.132,0.15914123423510157,-0.34216161017228314,0
234112,M,0.5971924268337128,No,Laborers,Panel,1.0,1125000.0,1.0,-20.21491033872039,-0.5492628058975528,0
234156,M,0.1704461230452281,No,Drivers,Panel,2.0,900000.0,1.1386,0.2607564191533657,-0.23322812980496885,0
234167,F,0.6894791426446275,No,High skill tech staff,"Stone, brick",1.0,945000.0,1.0290380952380953,0.5711736251350209,-0.2302904452123316,0
234177,F,0.0705805188315975,No,Realty agents,Panel,2.0,238500.0,1.3167924528301886,0.01828477860407996,-0.9067681267013116,0
234198,M,0.6863823354047934,No,Sales staff,Panel,2.0,112500.0,1.1056,-16.978570100409073,-1.7491564011871366,0
234208,F,0.8327850252992314,No,Core staff,"Stone, brick",2.0,225000.0,1.198,-15.236869550707105,-1.2777378001652409,0
234211,F,0.8327850252992314,No,Core staff,Panel,3.0,675000.0,1.0,-16.696059608703603,-0.8171681515100577,0
234217,M,0.722392890081304,No,Laborers,"Stone, brick",2.0,450000.0,1.4224,0.1525305002626817,-0.8828592042877758,0
234222,F,0.3723336657058204,No,Laborers,Panel,1.0,1125000.0,1.0,0.17384196185286105,-0.346487915407855,0
234243,M,0.266456808245056,No,High skill tech staff,"Stone, brick",2.0,225000.0,1.0,0.06493630878268365,-0.5424882446159042,0
234250,M,0.7165702448010511,No,Laborers,Panel,2.0,324000.0,1.2111944444444445,0.4737517570127727,-0.7423891837938388,0
234258,M,0.1198779608955348,No,Laborers,"Stone, brick",2.0,517500.0,1.2376,0.1388700634588134,-0.6801600771052025,0
234262,F,0.7407990879702335,No,Accountants,Monolithic,1.0,180000.0,1.0,0.11692335733163219,-1.2192222222222222,0
234272,F,0.7583930617144343,No,Cleaning staff,"Stone, brick",2.0,472500.0,1.0,0.07205577137991592,-1.0745696803339624,1
234280,M,0.3031463744186309,No,Laborers,"Stone, brick",2.0,180000.0,1.0,0.2240945018674542,-1.2792222222222223,0
234290,F,0.8027454758994178,No,Core staff,"Stone, brick",2.0,184500.0,1.528,0.21332534611288606,-1.396931659693166,0
234293,M,0.3962195720630885,No,Laborers,Panel,3.0,675000.0,1.0,0.0881214186154561,-0.7770156438026474,0
234296,F,0.6848276586890367,No,Accountants,Panel,2.0,1305000.0,1.0,0.20706148908049593,-0.2866912056584028,1
234312,M,0.7662336700704004,No,Security staff,Panel,2.0,1327500.0,1.2772,0.2666007675311083,-0.3460188119309894,0
234315,F,0.7826078370261895,No,Sales staff,Panel,2.0,387000.0,1.0,-17.003072482659093,-1.5309671441807426,0
234327,M,0.5424451438613613,No,Laborers,Panel,1.0,679500.0,1.198,0.5177699486989307,-0.6760686975053278,0
234379,M,0.248535557339522,No,Core staff,Panel,2.0,571500.0,1.0,0.04332052923602219,-0.47965607247044373,0
234387,F,0.3962195720630885,No,Managers,"Stone, brick",2.0,729000.0,1.198,0.046587926509186355,-0.5938394996785318,0
234389,M,0.1161249142719599,No,Sales staff,Block,2.0,112500.0,1.0,0.09580838323353294,-2.7884031572556163,0
234398,M,0.5352762504724826,No,Drivers,Others,2.0,1125000.0,1.1452,0.33267643798497354,-0.4310649198954061,0
234405,M,0.7121551551910698,No,Sales staff,Panel,3.0,900000.0,1.1386,0.15023176074671407,-0.30025547166933575,0
234416,F,0.7610263695502636,No,Security staff,Panel,2.0,270000.0,1.1056,0.1505090526104619,-1.037193091968373,0
234421,M,0.4902575124990026,No,Laborers,"Stone, brick",2.0,346500.0,1.0,-17.19599811676083,-1.1299976059372756,1
234435,F,0.6446794549585961,No,Accountants,"Stone, brick",3.0,927000.0,1.0435582524271845,0.14065840102607952,-0.25174319825949243,0
234438,M,0.0523933458392391,No,Laborers,"Stone, brick",3.0,679500.0,1.0,0.07120046450863696,-0.478627134246956,0
234444,M,0.6738300778602003,No,Drivers,Panel,2.0,1129500.0,1.0,-16.7381421566381,-0.6607318587152352,0
234476,M,0.6940926425266661,No,Laborers,"Stone, brick",2.0,697500.0,1.1584,-18.219334563775128,-0.786249362670118,0
234488,M,0.6545292802242897,Yes,Laborers,Others,2.0,729000.0,1.396,0.08283621535905762,-0.4431394201007211,0
234493,M,0.6127042441012546,No,Sales staff,"Stone, brick",1.0,1800000.0,1.0,0.4970671301325223,-0.2202445034570205,0
234503,F,0.4471785780453068,No,Medicine staff,Panel,1.0,661500.0,1.0,-17.346267097264437,-0.5680601081839397,0
234504,M,0.3123653692278984,No,Laborers,"Stone, brick",1.0,630000.0,1.0,0.09700731168168679,-0.3733968253968254,0
234562,F,0.0608545969659239,No,Managers,"Stone, brick",2.0,540000.0,1.0396,0.13109019738485883,-0.20358783932719535,0
234565,F,0.5136937663039473,No,Managers,"Stone, brick",3.0,450000.0,1.198,0.20715184719034574,-0.48845493174215715,0
234605,F,0.5082869913916046,No,Laborers,Panel,2.0,495000.0,1.0,0.4422166527429685,-0.5998872392407443,0
234625,F,0.7544061731797895,No,Managers,"Stone, brick",2.0,279000.0,1.1943064516129032,0.19084332762231107,-0.5855697684140122,0
234634,F,0.6690566947824041,No,Sales staff,Panel,2.0,904500.0,1.1451990049751244,0.37979209979209977,-0.3970612514446095,0
234636,M,0.375711009574066,No,Laborers,"Stone, brick",2.0,157500.0,1.0,0.23334712453454695,-1.2276825396825397,0
234676,F,0.213966852261798,No,High skill tech staff,"Stone, brick",1.0,630000.0,1.1584,0.01597574485452743,-0.4317812771421019,0
234681,F,0.3031463744186309,No,Laborers,"Stone, brick",2.0,225000.0,1.0,0.04341130041389932,-0.9234666666666667,0
234716,M,0.5638350489514956,No,Laborers,Panel,2.0,67500.0,1.0,0.08011646473184934,-1.4391727493917275,0
234726,F,0.2405414172860865,No,Core staff,"Stone, brick",2.0,454500.0,1.1188019801980198,0.027741007194244605,-0.7102853405281662,0
234734,F,0.7898803468924867,No,Sales staff,Panel,2.0,720000.0,1.0,0.2521062447745836,-0.7122929980072837,0
234760,F,0.4170996682522097,No,Core staff,"Stone, brick",1.0,315000.0,1.3168,0.1801703060450215,-0.7651024028382519,0
234762,F,0.6956219298394389,No,Medicine staff,Panel,1.0,1125000.0,1.0,0.10243659870711089,-0.2502577777777778,0
234766,F,0.7688075728291359,No,Sales staff,Panel,2.0,67500.0,1.0,0.3736768149882904,-1.6896169673947452,0
234772,F,0.4031416766587513,No,Laborers,"Stone, brick",1.0,225000.0,1.066,0.20231149012567326,-0.34329076866778374,1
234795,F,0.4294236843421945,No,Cleaning staff,Panel,1.0,922500.0,1.0,0.11537758273907478,-0.44686848878539037,0
234802,F,0.7136313997323308,No,Cooking staff,Panel,2.0,1800000.0,1.09504,-18.58932206840391,-0.3168061400538545,0
234814,F,0.6925590674998008,No,High skill tech staff,Panel,2.0,1125000.0,1.1782,0.03705174010850867,-0.2550627784528149,0
234815,M,0.7165702448010511,No,Managers,Panel,2.0,450000.0,1.1584,0.17677268222362374,-0.3508954964354025,0
234831,M,0.0005272652387098,No,Laborers,Panel,2.0,450000.0,1.1584,0.07944867043755283,-0.5779506256340886,0
234888,F,0.3672910183026313,No,Core staff,Panel,2.0,1165500.0,1.0871196911196912,0.13108121776069587,-0.19625825021090765,0
234936,F,0.2910973802776635,No,Core staff,Panel,2.0,1372500.0,1.1584,0.4003763643206624,-0.23982308872641936,0
234937,F,0.1595195404777181,No,Medicine staff,"Stone, brick",2.0,76500.0,1.0,0.04554767533490938,-1.7758186397984888,1
234947,F,0.5902333386185574,No,Cleaning staff,Panel,2.0,675000.0,1.198,-17.872528870620474,-0.8768745575078845,0
234950,F,0.4507472818545589,No,Managers,"Stone, brick",2.0,1354500.0,1.1583986710963454,0.024179775280898878,-0.203978731206454,0
234968,F,0.5136937663039473,No,Sales staff,"Stone, brick",1.0,675000.0,1.0,-16.472421413430748,-1.0834066256229844,0
234975,M,0.5064842396679806,No,Laborers,Block,2.0,900000.0,1.2376,0.12013107456411524,-0.2837469189407296,0
234979,M,0.6512602186973006,No,Laborers,"Stone, brick",1.0,517500.0,1.0,0.13782499301090298,-0.33727464735611373,0
234992,M,0.6363761710860439,No,Managers,Panel,2.0,238500.0,1.3167924528301886,0.07785329684879513,-0.706583091651854,0
234995,F,0.7121551551910698,No,Core staff,"Stone, brick",1.0,270000.0,1.1584,0.3008894861457733,-0.6984446232233843,0
235004,F,0.6894791426446275,No,Cooking staff,"Stone, brick",2.0,675000.0,1.1584,0.32317492037719353,-0.3763558375932781,0
235032,F,0.4170996682522097,No,Core staff,"Stone, brick",2.0,585000.0,1.0,0.1456252152945229,-1.105352085861831,0
235048,F,0.6127042441012546,No,Cooking staff,Panel,1.0,225000.0,1.132,0.12874029378307533,-0.8107382012109547,0
235062,M,0.25533177083329,No,Security staff,Panel,1.0,666000.0,1.1187972972972973,-16.777354157096923,-0.7433586013794987,0
235067,M,0.191821602413606,No,Low-skill Laborers,Panel,2.0,270000.0,1.0,0.39254170755642787,-1.1322222222222222,0
235072,F,0.5779691187553125,No,Core staff,Panel,2.0,900000.0,1.1188,0.16443563932319555,-0.4661599710459645,0
235073,F,0.0817255924524642,No,Core staff,Panel,2.0,225000.0,1.0,0.4398242055442867,-1.7463691108749557,0
235085,F,0.4794489811780563,No,Managers,Panel,2.0,675000.0,1.198,0.08774583963691376,-0.6555288553228821,0
235089,M,0.1176137317080569,Yes,Sales staff,"Stone, brick",2.0,720000.0,1.198,-19.283195185048307,-0.7472237015997002,0
235094,F,0.5762088360175724,No,Managers,"Stone, brick",2.0,1350000.0,1.1452,0.11245283018867924,-0.2630534048044471,0
235098,F,0.746300213050371,No,High skill tech staff,Panel,2.0,495000.0,1.0,0.03886888923670893,-0.36874152310045305,0
235107,M,0.633031641417419,No,Managers,"Stone, brick",1.0,900000.0,1.1584,0.12189718543879965,-0.5764079346422301,0
235123,F,0.7062051096536562,No,Laborers,"Stone, brick",2.0,585000.0,1.1584,0.12487562189054727,-0.7138100945532029,0
235138,F,0.7981372313187245,No,Medicine staff,Panel,2.0,193500.0,1.1056046511627906,-15.372180134680134,-1.0511646426438384,0
235146,F,0.3360615207658242,No,Sales staff,Wooden,2.0,274500.0,1.264,0.012422360248447204,-0.4346668126014703,0
